117.90018 -49.93618 2
118.26459 -50.09649 2
118.41680 -50.18127 2
118.70938 -50.28491 2
118.82782 -50.31585 2
119.08663 -50.36526 2
119.36973 -50.37615 2
119.51019 -50.39424 2
119.81380 -50.40477 2
120.11947 -50.38869 2
120.30533 -50.34251 2
120.43021 -50.29435 2
120.57669 -50.22077 2
120.84513 -50.12422 2
121.00768 -50.10224 2
121.16940 -50.09293 2
121.31030 -50.09591 2
121.47254 -50.07326 2
121.61340 -50.07586 2
121.77491 -50.06571 2
122.25788 -50.07263 2
122.39775 -50.11302 2
122.53724 -50.17908 2
122.67739 -50.23205 2
123.17985 -50.48074 2
123.46309 -50.72705 2
123.56494 -50.83054 2
123.72867 -50.88224 2
123.85160 -50.89502 2
124.07704 -50.90735 2
124.24095 -50.90664 2
124.40465 -50.89278 2
124.89208 -50.73357 2
125.13414 -50.64028 2
125.29437 -50.56058 2
125.59191 -50.37503 2
125.62918 -50.29685 2
125.65980 -50.06366 2
125.65602 -49.97324 2
125.63221 -49.88318 2
125.52897 -49.80737 2
125.36702 -49.75821 2
125.06333 -49.63313 2
124.86068 -49.50623 2
124.81719 -49.35160 2
124.81444 -49.23531 2
124.85180 -49.14445 2
124.94849 -49.06583 2
125.04560 -49.01297 2
125.33744 -48.90557 2
125.47402 -48.87758 2
125.61095 -48.86234 2
126.06234 -48.85354 2
126.18138 -48.87677 2
126.29916 -48.87405 2
126.45763 -48.89605 2
126.61547 -48.90492 2
127.09292 -48.98182 2
127.43403 -49.06141 2
127.59359 -49.08180 2
127.73466 -49.11559 2
128.37243 -49.16829 2
128.65500 -49.22083 2
129.02143 -49.30758 2
129.37544 -49.44567 2
129.92356 -49.67590 2
130.04975 -49.72073 2
130.17967 -49.79116 2
130.32995 -49.86026 2
130.44252 -49.94443 2
130.64315 -50.07505 2
130.75873 -50.17175 2
130.83261 -50.25801 2
130.88859 -50.35834 2
130.92065 -50.43420 2
130.93659 -50.53705 2
130.96887 -50.61290 2
131.02166 -50.94710 2
131.01764 -51.05122 2
130.99311 -51.15662 2
130.72113 -51.40699 2
130.65247 -51.50194 2
130.60425 -51.59563 2
130.40131 -51.77606 2
130.28788 -51.86029 2
130.17592 -51.95729 2
130.10348 -52.03905 2
129.98704 -52.11013 2
129.91584 -52.20466 2
129.82330 -52.30022 2
129.77258 -52.39357 2
129.61219 -52.62200 2
129.45951 -52.75905 2
129.31092 -52.93455 2
129.17605 -53.05737 2
128.93450 -53.19763 2
128.81159 -53.25469 2
128.45679 -53.37272 2
128.32994 -53.40351 2
128.03636 -53.50495 2
127.73768 -53.56699 2
126.98216 -53.65437 2
126.48120 -53.66684 2
125.99963 -53.63812 1
304.53965 38.95363  0 3 Cygnus_lv3
304.47907 38.93194  2
304.44802 38.93437  2
304.43561 38.94765  2
304.42940 38.98146  2
304.40920 39.01286  2
304.35324 39.01888  2
304.33457 39.03215  2
304.32365 39.05750  2
304.33135 39.11547  2
304.30483 39.15167  2
304.30479 39.17824  2
304.33748 39.20001  2
304.37016 39.25678  2
304.40602 39.28578  2
304.41693 39.38359  2
304.54985 39.44632  2
304.84271 39.51810  2
304.88972 39.52516  2
305.03529 39.52208  2
305.03204 39.50761  2
304.96765 39.48015  2
304.92674 39.44893  2
304.84221 39.43477  2
304.79205 39.41200  2
304.69617 39.27459  2
304.67103 39.22151  2
304.66624 39.19013  2
304.64903 39.16601  2
304.61316 39.15037  2
304.55086 39.14442  2
304.50257 39.12152  2
304.49477 39.10341  2
304.49629 39.07443  2
304.55681 38.99346  2
304.55831 38.96931  2
304.53965 38.95363  1
307.32245 39.81334  0 3 Cygnus_lv3
307.30409 39.80734  2
307.26612 39.81747  2
307.22169 39.87188  2
307.14172 39.88302  2
307.13648 39.89208  2
307.17064 39.93231  2
307.16276 39.93332  2
306.98175 39.86689  2
306.97259 39.85280  2
306.97268 39.79443  2
306.95307 39.77630  2
306.84959 39.78620  2
306.82721 39.81936  2
306.76816 39.83834  2
306.71447 39.83013  2
306.68430 39.83507  2
306.67888 39.86625  2
306.68790 39.89445  2
306.74531 39.95703  2
306.79517 39.96420  2
306.84379 39.95022  2
306.87528 39.95531  2
306.91452 40.01777  2
306.88035 40.02073  2
306.87505 40.03280  2
306.89209 40.05094  2
306.91706 40.05601  2
306.93149 40.06811  2
306.92225 40.08520  2
306.97747 40.10237  2
306.98403 40.11344  2
306.98137 40.13357  2
307.09325 40.13864  2
307.15248 40.13057  2
307.18277 40.14564  2
307.19723 40.12852  2
307.21301 40.12447  2
307.23542 40.13854  2
307.27229 40.14351  2
307.32617 40.11926  2
307.30105 40.08308  2
307.29699 40.04787  2
307.34180 40.07696  2
307.40225 40.06573  2
307.41140 40.05565  2
307.39292 40.03960  2
307.31664 40.02669  2
307.24701 40.03487  2
307.22593 40.01376  2
307.23374 39.98155  2
307.21400 39.95944  2
307.20212 39.92725  2
307.24549 39.95235  2
307.26386 39.95031  2
307.27696 39.94022  2
307.27951 39.91506  2
307.30436 39.89086  2
307.31608 39.86669  2
307.37768 39.86051  2
307.37237 39.84643  2
307.34875 39.83844  2
307.32245 39.81334  1
306.51126 40.18348  0 3 Cygnus_lv3
306.44671 40.18253  2
306.37690 40.16947  2
306.36768 40.18557  2
306.34923 40.19261  2
306.32158 40.18556  2
306.28468 40.19459  2
306.21881 40.19452  2
306.20824 40.20457  2
306.25558 40.25696  2
306.33863 40.30431  2
306.38218 40.30432  2
306.42833 40.26506  2
306.41912 40.29123  2
306.41652 40.36167  2
306.42313 40.37475  2
306.46283 40.42706  2
306.53823 40.44912  2
306.53301 40.47730  2
306.49470 40.50854  2
306.49340 40.52767  2
306.52522 40.54776  2
306.58484 40.55471  2
306.60220 40.59694  2
306.60227 40.61606  2
306.55460 40.63828  2
306.52820 40.69166  2
306.46721 40.74103  2
306.49388 40.79837  2
306.55638 40.80936  2
306.58160 40.79422  2
306.58279 40.74994  2
306.60000 40.73280  2
306.65846 40.73871  2
306.69938 40.68628  2
306.76036 40.67502  2
306.79599 40.64270  2
306.79989 40.63061  2
306.74115 40.55835  2
306.74216 40.49998  2
306.75262 40.47781  2
306.76716 40.47474  2
306.81092 40.49069  2
